"municipio","data","taxa_desemprego","fonte","taxa_informalidade","desemprego_informalidade"
"Campo Grande (MS)","2018-11",7.96974295804755,"PNAD",35.8671618075374,43.8369047655849
"Curitiba (PR)","2018-11",7.72581258094569,"PNAD",25.5217372517001,33.2475498326458
"Fortaleza (CE)","2018-11",11.1064374486051,"PNAD",40.9601494092339,52.0665868578391
"Goiânia (GO)","2018-11",6.64504343731854,"PNAD",35.4157278766099,42.0607713139284
"Grande Vitória (ES)","2018-11",13.845199824648,"PNAD",36.4856522606432,50.3308520852912
"Porto Alegre (RS)","2018-11",9.06270766176292,"PNAD",30.3888648411518,39.4515725029147
"Recife (PE)","2018-11",14.4489357970771,"PNAD",35.2870689319212,49.7360047289983
"Rio Branco (AC)","2018-11",20.333116747185,"PNAD",43.7395750932648,64.0726918404498
"Rio de Janeiro (RJ)","2018-11",13.3242498880395,"PNAD",31.4578035380238,44.7820534260633
"Salvador (BA)","2018-11",15.6372882951689,"PNAD",39.3170665999176,54.9543548950865
"São Luís (MA)","2018-11",18.3880632143671,"PNAD",45.152468299699,63.540531514066
"São Paulo (SP)","2018-11",14.587444487104,"PNAD",31.4303353223237,46.0177798094278
"Aracaju (SE)","2018-12",13.3157904581014,"PNAD",35.1,48.4157904581014
"Belo Horizonte (MG)","2018-12",12.9708447254696,"PNAD",32.0347094118708,45.0055541373403
"Belém (PA)","2018-12",14.8106850957175,"PNAD",50.2864538061608,65.0971389018783
"Brasília (DF)","2018-12",14.1720607591285,"PNAD",27.815033854846,41.9870946139744
"Campo Grande (MS)","2018-12",8.13575924267468,"PNAD",36.127665367994,44.2634246106687
"Curitiba (PR)","2018-12",8.03505717084898,"PNAD",25.9313269229151,33.9663840937641
"Fortaleza (CE)","2018-12",11.1176198270154,"PNAD",41.0675151963937,52.1851350234091
"Goiânia (GO)","2018-12",7.0493513472577,"PNAD",35.6062007969947,42.6555521442524
"Grande Vitória (ES)","2018-12",13.8579107053343,"PNAD",36.3952427035312,50.2531534088655
"Porto Alegre (RS)","2018-12",9.23543755972952,"PNAD",30.3526450238882,39.5880825836178
"Recife (PE)","2018-12",15.0027962277986,"PNAD",34.8862713749061,49.8890676027047
"Rio Branco (AC)","2018-12",20.3309410620586,"PNAD",43.4562507732532,63.7871918353118
"Rio de Janeiro (RJ)","2018-12",13.3251464030053,"PNAD",31.9445156832457,45.2696620862509
"Salvador (BA)","2018-12",15.7116006113997,"PNAD",39.4812857364388,55.1928863478385
"São Luís (MA)","2018-12",18.3188424703231,"PNAD",45.1721123017674,63.4909547720905
"São Paulo (SP)","2018-12",14.5455008072126,"PNAD",31.3317809815177,45.8772817887303
"Aracaju (SE)","2019-01",13.4,"PNAD",35.1,48.5
"Belo Horizonte (MG)","2019-01",12.4,"PNAD",32.2,44.6
"Belém (PA)","2019-01",15,"PNAD",50,65
"Brasília (DF)","2019-01",14.2,"PNAD",28.4,42.6
"Campo Grande (MS)","2019-01",8.2,"PNAD",36.2,44.4
"Curitiba (PR)","2019-01",8.4,"PNAD",26.4,34.8
"Fortaleza (CE)","2019-01",11,"PNAD",41.5,52.5
"Goiânia (GO)","2019-01",7.4,"PNAD",36,43.4
"Grande Vitória (ES)","2019-01",13.5,"PNAD",36.1,49.6
"Porto Alegre (RS)","2019-01",9.2,"PNAD",30.3,39.5
"Recife (PE)","2019-01",15.6,"PNAD",34.7,50.3
"Rio Branco (AC)","2019-01",19.3,"PNAD",42.9,62.2
"Rio de Janeiro (RJ)","2019-01",13.2,"PNAD",32.6,45.8
"Salvador (BA)","2019-01",15.8,"PNAD",40.1,55.9
"São Luís (MA)","2019-01",18.2,"PNAD",45.2,63.4
"São Paulo (SP)","2019-01",14.3,"PNAD",31.4,45.7
"Aracaju (SE)","2019-02",14.2,"PNAD",39.3,53.5
"Belo Horizonte (MG)","2019-02",10.9,"PNAD",32.5,43.4
"Belém (PA)","2019-02",14.7,"PNAD",49.6,64.3
"Brasília (DF)","2019-02",13.8,"PNAD",30.1,43.9
"Campo Grande (MS)","2019-02",8.2,"PNAD",35.8,44
"Curitiba (PR)","2019-02",9.1,"PNAD",27.3,36.4
"Fortaleza (CE)","2019-02",10.5,"PNAD",42.9,53.4
"Goiânia (GO)","2019-02",7.8,"PNAD",37.1,44.9
"Grande Vitória (ES)","2019-02",12.2,"PNAD",35.1,47.3
"Porto Alegre (RS)","2019-02",8.8,"PNAD",29.4,38.2
"Recife (PE)","2019-02",16.7,"PNAD",34.9,51.6
"Rio Branco (AC)","2019-02",15.3,"PNAD",41.4,56.7
"Rio de Janeiro (RJ)","2019-02",12.7,"PNAD",34,46.7
"Salvador (BA)","2019-02",17.9,"PNAD",41.9,59.8
"São Luís (MA)","2019-02",17.7,"PNAD",48.7,66.4
"São Paulo (SP)","2019-02",13.5,"PNAD",31.9,45.4
"Aracaju (SE)","2019-03",15.4,"PNAD",39.8,55.2
"Belo Horizonte (MG)","2019-03",11.2,"PNAD",31.9,43.1
"Belém (PA)","2019-03",13.8,"PNAD",49.2,63
"Brasília (DF)","2019-03",13.2,"PNAD",30.3,43.5
"Campo Grande (MS)","2019-03",6.9,"PNAD",36.2,43.1
"Curitiba (PR)","2019-03",10.1,"PNAD",28,38.1
"Fortaleza (CE)","2019-03",11.7,"PNAD",43.2,54.9
"Goiânia (GO)","2019-03",6.4,"PNAD",38,44.4
"Grande Vitória (ES)","2019-03",11.8,"PNAD",34.2,46
"Porto Alegre (RS)","2019-03",9.8,"PNAD",26.9,36.7
"Recife (PE)","2019-03",17.9,"PNAD",35.7,53.6
"Rio Branco (AC)","2019-03",14.6,"PNAD",41.4,56
"Rio de Janeiro (RJ)","2019-03",12.5,"PNAD",34,46.5
"Salvador (BA)","2019-03",15.2,"PNAD",41.4,56.6
"São Luís (MA)","2019-03",16,"PNAD",46.6,62.6
"São Paulo (SP)","2019-03",12.7,"PNAD",34.1,46.8
"Aracaju (SE)","2019-04",14.4,"PNAD",36.5,50.9
"Belo Horizonte (MG)","2019-04",10.2,"PNAD",32.3,42.5
"Belém (PA)","2019-04",11.3,"PNAD",52.1,63.4
"Brasília (DF)","2019-04",12.6,"PNAD",29.5,42.1
"Campo Grande (MS)","2019-04",6.2,"PNAD",35.3,41.5
"Curitiba (PR)","2019-04",7.9,"PNAD",27.4,35.3
"Fortaleza (CE)","2019-04",10.3,"PNAD",43.1,53.4
"Goiânia (GO)","2019-04",7.4,"PNAD",37,44.4
"Grande Vitória (ES)","2019-04",12.4,"PNAD",33.6,46
"Porto Alegre (RS)","2019-04",7.1,"PNAD",27.6,34.7
"Recife (PE)","2019-04",14.3,"PNAD",38.7,53
"Rio Branco (AC)","2019-04",15,"PNAD",40.4,55.4
"Rio de Janeiro (RJ)","2019-04",12.1,"PNAD",34.9,47
"Salvador (BA)","2019-04",15.4,"PNAD",40.4,55.8
"São Luís (MA)","2019-04",13,"PNAD",48.4,61.4
"São Paulo (SP)","2019-04",12.4,"PNAD",33.5,45.9
"Aracaju (SE)","2019-05",14.0685801313589,"PNAD",36.0955378014119,50.1641179327708
"Belo Horizonte (MG)","2019-05",10.0001744213664,"PNAD",32.2825504568479,42.2827248782143
"Belém (PA)","2019-05",10.4780300428977,"PNAD",53.0361147039577,63.5141447468554
"Brasília (DF)","2019-05",12.4353625942173,"PNAD",29.2124930757859,41.6478556700032
"Campo Grande (MS)","2019-05",6.09565255325853,"PNAD",35.1056816073289,41.2013341605875
"Curitiba (PR)","2019-05",7.160348745789,"PNAD",27.090608875209,34.250957620998
"Fortaleza (CE)","2019-05",9.88075424250503,"PNAD",43.0023768110322,52.8831310535372
"Goiânia (GO)","2019-05",7.4,"PNAD",36.6620004168585,44.0620004168585
"Grande Vitória (ES)","2019-05",12.5952442823189,"PNAD",33.395884307215,45.9911285895339
"Porto Alegre (RS)","2019-05",6.26701567097259,"PNAD",27.7569851627445,34.0240008337171
"Recife (PE)","2019-05",14.3,"PNAD",39.0754385582787,53.3754385582787
"Rio Branco (AC)","2019-05",15.0290738049666,"PNAD",40.1935947068661,55.2226685118326
"Rio de Janeiro (RJ)","2019-05",12.0187538256465,"PNAD",34.9,46.9187538256465
"Salvador (BA)","2019-05",15.6281449504375,"PNAD",39.7856524078427,55.4137973582802
"São Luís (MA)","2019-05",12.0517983955794,"PNAD",48.7982923378244,60.8500907334038
"São Paulo (SP)","2019-05",12.3440001551101,"PNAD",33.0919131577034,45.4359133128136
"Aracaju (SE)","2019-06",13.9279245088195,"PNAD",35.7766921694917,49.7046166783111
"Belo Horizonte (MG)","2019-06",10.0372351143792,"PNAD",32.1362161061341,42.1734512205133
"Belém (PA)","2019-06",10.1352768023267,"PNAD",53.4102499093672,63.5455267116939
"Brasília (DF)","2019-06",12.3971754627372,"PNAD",29.0697568041104,41.4669322668476
"Campo Grande (MS)","2019-06",6.16957844356656,"PNAD",35.1194874363297,41.2890658798963
"Curitiba (PR)","2019-06",6.83668907095805,"PNAD",26.8569337966215,33.6936228675795
"Fortaleza (CE)","2019-06",9.74425991823756,"PNAD",42.9012302541577,52.6454901723952
"Goiânia (GO)","2019-06",7.4,"PNAD",36.5124589785415,43.9124589785415
"Grande Vitória (ES)","2019-06",12.7445993885952,"PNAD",33.3043822810693,46.0489816696645
"Porto Alegre (RS)","2019-06",5.97077215842563,"PNAD",27.7541457986573,33.724917957083
"Recife (PE)","2019-06",14.3,"PNAD",39.3712790579157,53.6712790579158
"Rio Branco (AC)","2019-06",15.0521867240722,"PNAD",40.2217695841012,55.2739563081734
"Rio de Janeiro (RJ)","2019-06",12.0318009396961,"PNAD",34.9,46.9318009396961
"Salvador (BA)","2019-06",15.8748671430746,"PNAD",39.262906706866,55.1377738499406
"São Luís (MA)","2019-06",11.6920322384043,"PNAD",49.1074747552821,60.7995069936864
"São Paulo (SP)","2019-06",12.3604498524805,"PNAD",32.7249508424517,45.0854006949323
"Aracaju (SE)","2019-07",13.9483877786384,"PNAD",35.5499053808273,49.4982931594657
"Belo Horizonte (MG)","2019-07",10.2620637035069,"PNAD",31.8950543341945,42.1571180377015
"Belém (PA)","2019-07",10.1966532428395,"PNAD",53.3120770162235,63.508730259063
"Brasília (DF)","2019-07",12.4625884076489,"PNAD",29.0513853156831,41.513973723332
"Campo Grande (MS)","2019-07",6.38213709216936,"PNAD",35.2993529814207,41.6814900735901
"Curitiba (PR)","2019-07",6.86535903901505,"PNAD",26.6975448902935,33.5629039293086
"Fortaleza (CE)","2019-07",9.84239270454909,"PNAD",42.8031375746783,52.6455302792274
"Goiânia (GO)","2019-07",7.4,"PNAD",36.522703982395,43.922703982395
"Grande Vitória (ES)","2019-07",12.8474054342453,"PNAD",33.3084856301883,46.1558910644337
"Porto Alegre (RS)","2019-07",6.12207468701195,"PNAD",27.623333277778,33.74540796479
"Recife (PE)","2019-07",14.3,"PNAD",39.581606454819,53.881606454819
"Rio Branco (AC)","2019-07",15.068776235326,"PNAD",40.4363799072635,55.5051561425896
"Rio de Janeiro (RJ)","2019-07",12.1196887221541,"PNAD",34.9,47.0196887221541
"Salvador (BA)","2019-07",16.1221438318606,"PNAD",38.8439845401711,54.9661283720317
"São Luís (MA)","2019-07",11.8249499096192,"PNAD",49.3237345790377,61.1486844886569
"São Paulo (SP)","2019-07",12.4340293887981,"PNAD",32.4122879466421,44.8463173354402
"Aracaju (SE)","2019-08",14.0908839084656,"PNAD",35.3852985273671,49.4761824358328
"Belo Horizonte (MG)","2019-08",10.6408332157534,"PNAD",31.5687042263057,42.2095374420591
"Belém (PA)","2019-08",10.5647072365284,"PNAD",52.853946297065,63.4186535335935
"Brasília (DF)","2019-08",12.6095171649742,"PNAD",29.1252157445336,41.7347329095078
"Campo Grande (MS)","2019-08",6.71106956399506,"PNAD",35.6142554703764,42.3253250343714
"Curitiba (PR)","2019-08",7.15994865404135,"PNAD",26.5845729269577,33.744521580999
"Fortaleza (CE)","2019-08",10.1222202363297,"PNAD",42.7016132302756,52.8238334666053
"Goiânia (GO)","2019-08",7.4,"PNAD",36.6533864431012,44.0533864431012
"Grande Vitória (ES)","2019-08",12.9198932064599,"PNAD",33.3845323727879,46.3044255792478
"Porto Alegre (RS)","2019-08",6.61786272728242,"PNAD",27.3889101589201,34.0067728862025
"Recife (PE)","2019-08",14.3,"PNAD",39.7342026289952,54.0342026289952
"Rio Branco (AC)","2019-08",15.080918439624,"PNAD",40.803335750389,55.884254190013
"Rio de Janeiro (RJ)","2019-08",12.2688337932285,"PNAD",34.9,47.1688337932285
"Salvador (BA)","2019-08",16.3842608662708,"PNAD",38.4784928977969,54.8627537640678
"São Luís (MA)","2019-08",12.3351339829476,"PNAD",49.4783447425644,61.813478725512
"São Paulo (SP)","2019-08",12.5547484439446,"PNAD",32.1221109464918,44.6768593904365
"Aracaju (SE)","2019-09",14.315606776685,"PNAD",35.2765726865821,49.5921794632671
"Belo Horizonte (MG)","2019-09",11.1188343289014,"PNAD",31.1900778797993,42.3089122087007
"Belém (PA)","2019-09",11.1391783193233,"PNAD",52.1541271126924,63.2933054320157
"Brasília (DF)","2019-09",12.8102032295873,"PNAD",29.2619367374712,42.0721399670585
"Campo Grande (MS)","2019-09",7.11405546932939,"PNAD",36.0165958652674,43.1306513345968
"Curitiba (PR)","2019-09",7.6340767045297,"PNAD",26.5066529221492,34.1407296266789
"Fortaleza (CE)","2019-09",10.5229468551126,"PNAD",42.5999791770825,53.122926032195
"Goiânia (GO)","2019-09",7.4,"PNAD",36.8654453990742,44.2654453990742
"Grande Vitória (ES)","2019-09",12.967613410966,"PNAD",33.5092349639224,46.4768483748884
"Porto Alegre (RS)","2019-09",7.34365524659121,"PNAD",27.0872355515572,34.4308907981484
"Recife (PE)","2019-09",14.3,"PNAD",39.8349809489182,54.1349809489182
"Rio Branco (AC)","2019-09",15.0889644185861,"PNAD",41.2686729512906,56.3576373698767
